"GEOID","total_population","tot_population_race","pop_nonwhite","pop_nonwhitenh","race_pct_white","race_pct_whitenh","race_pct_nonwhite","race_pct_nonwhitenh","race_pct_black","race_pct_aapi","race_pct_native","race_pct_hisp","in_poverty","inc_pct_poverty","inc_percapita_income","tot_population_language","only_english_pct","any_other_than_english_pct","spanish_pct","age_pct_under18","age_pct_18_34","age_pct_35_64","age_pct_over65"
"01021",43930,43930,7331,8725,0.833120874117915,0.801388572729342,0.166879125882085,0.198611427270658,0.0944229455952652,0.00432506259959026,0.00279990894605054,0.0777600728431596,8034,0.185714285714286,24611,40999,0.923242030293422,0.0767579697065782,0.070928559233152,0.242362849988618,0.212132938766219,0.387821534259048,0.157682676986114
"01023",13075,13075,5655,5705,0.567495219885277,0.563671128107075,0.432504780114723,0.436328871892925,0.427533460803059,0.000994263862332696,0.000688336520076482,0.00558317399617591,2864,0.222446601941748,22182,12733,0.995759051284065,0.00424094871593494,0.00345558784261368,0.202676864244742,0.177055449330784,0.399694072657744,0.22057361376673
"01025",24387,24387,11452,11492,0.530405543937344,0.52876532578833,0.469594456062656,0.47123467421167,0.458153934473285,0.00504367080821749,0.00102513634313364,0.00196826177881658,6088,0.254058339940742,21111,23716,0.983218080620678,0.0167819193793219,0.0139989880249621,0.220978390125887,0.193586747037356,0.395743633903309,0.189691228933448
"01027",13378,13378,2272,2638,0.830168934070863,0.802810584541785,0.169831065929137,0.197189415458215,0.147779937210345,0.0013454925997907,0.0115861862759755,0.0310210793840634,2405,0.184432515337423,23147,12856,0.968186060983198,0.0318139390168015,0.0294803982576229,0.210719091044999,0.184481985349081,0.406563013903424,0.198235909702497
"01029",14938,14938,870,1099,0.941759271656179,0.926429240862231,0.0582407283438211,0.0735707591377694,0.0263087428035882,0.000200830097737314,0.00261079127058509,0.0242334984603026,2719,0.185483320826796,21989,14119,0.971315248955308,0.0286847510446916,0.0249309441178554,0.230151292006962,0.184830633284242,0.397375820056232,0.187642254652564
"01031",51288,51288,12365,15065,0.758910466385899,0.706266573077523,0.241089533614101,0.293733426922477,0.17214553111839,0.0129854936827328,0.0120301045078771,0.0691974730931212,7604,0.150568294324977,27577,47677,0.926966881305451,0.0730331186945488,0.046752102691025,0.237111995008579,0.208411324286383,0.39118312275776,0.163293557947278
"01033",54495,54495,11207,11630,0.794348105330764,0.786585925314249,0.205651894669236,0.213414074685751,0.158087897972291,0.00543169098082393,0.00673456280392697,0.0247545646389577,8785,0.162712303902502,24918,51385,0.974272647659823,0.0257273523401771,0.0199863773474749,0.213010367923663,0.197174052665382,0.397100651435912,0.192714927975044
"01035",12514,12514,6145,6240,0.50894997602685,0.501358478504075,0.49105002397315,0.498641521495925,0.477145596931437,0.00143838900431517,0.00447498801342496,0.00839060252517181,2752,0.222276068168969,17542,12115,0.981097812628972,0.0189021873710277,0.00907965332232769,0.211842736135528,0.184033882052102,0.387805657663417,0.216317724148953
"01037",10855,10855,3722,3771,0.657116536158452,0.652602487333026,0.342883463841548,0.347397512666974,0.342054352832796,0,0.000829111008751727,0.00460617227084293,1459,0.139590508993494,22963,10493,0.969884685028114,0.030115314971886,0.0276374726007815,0.170428374021188,0.178074619990788,0.433348687240903,0.218148318747121
"01039",37351,37351,5727,6205,0.846670771866884,0.833873256405451,0.153329228133116,0.166126743594549,0.129206714679661,0.00460496372252416,0.00155283660410699,0.0161709191186314,6702,0.18318482479637,23071,35667,0.977962822777357,0.0220371772226428,0.013513892393529,0.219271237717866,0.187866456052047,0.388048512757356,0.204813793472732
"01041",13865,13865,3927,3996,0.716768842408943,0.711792282726289,0.283231157591057,0.288207717273711,0.230652722683015,0.0135593220338983,0.00786152181752615,0.0198341146772449,2148,0.157235927091721,23353,13057,0.963467871639733,0.0365321283602665,0.0191468177988818,0.224738550306527,0.190479624954922,0.401442481067436,0.183339343671114
"01043",82313,82313,3921,6487,0.952364754048571,0.921191063380025,0.0476352459514293,0.078808936619975,0.0121244517876885,0.00409412850946995,0.00422776475161882,0.0430430187212227,12831,0.158376123234917,22980,76135,0.955644578708872,0.0443554212911276,0.0358048203848427,0.225626571744439,0.202823369334127,0.391712123236913,0.179837935684521
"01045",49255,49255,13366,15250,0.728636686630799,0.690386762765202,0.271363313369201,0.309613237234798,0.197929144249315,0.0129326971881027,0.00765404527459141,0.0623286975941529,8798,0.183850879759268,23837,46475,0.944787520172136,0.0552124798278645,0.0373749327595481,0.233600649680236,0.23333671708456,0.371881027306872,0.161181605928332
"01047",40029,40029,28772,29005,0.281221114691848,0.275400334757301,0.718778885308152,0.724599665242699,0.704739064178471,0.00617052636838292,0.000249818881311049,0.0102925379100152,12247,0.310884906330913,18910,39269,0.989228144337773,0.0107718556622272,0.00463469912653747,0.244322865922206,0.207924254915186,0.380249319243548,0.167503559919059
"01049",71200,71200,10228,13759,0.856348314606742,0.806755617977528,0.143651685393258,0.193244382022472,0.0141011235955056,0.010688202247191,0.0131179775280899,0.143539325842697,15500,0.22075055187638,21004,66599,0.878211384555324,0.121788615444676,0.118440216820072,0.245505617977528,0.202752808988764,0.388553370786517,0.163188202247191
"01051",81212,81212,20388,21741,0.748953356646801,0.732293257154115,0.251046643353199,0.267706742845885,0.214278678027878,0.00482687287592967,0.00257351130374821,0.0288996699995075,9462,0.123391103634443,27475,76007,0.966108384754036,0.0338916152459642,0.0227873748470536,0.224585036694085,0.226308919864059,0.404176722651825,0.144929320790031
"01053",37328,37328,14233,14848,0.618704457779683,0.602228889841406,0.381295542220317,0.397771110158594,0.319331333047578,0.00554543506215174,0.0384965709387055,0.0224496356622375,8268,0.240467672977925,18161,35618,0.988404739176821,0.0115952608231793,0.00965803807063844,0.223103300471496,0.214771753107587,0.388635876553793,0.173489069867124
